457554
192238001338, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 97, 10.20, 9.51, 0, 0, 2, 0, 91, 4, 18, 11, 14, 11, 14, 14, 15, 0, 0, 0, 0, 0, 0, 0
192238001339
1933003
190000900385, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 370, 25.00, 14.80, 1, 3, 7, 1, 352, 6, 35, 51, 55, 51, 70, 52, 56, 0, 0, 0, 0, 0, 0, 0
190000900386, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 257, 22.10, 11.63, 0, 0, 7, 0, 244, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 55, 73, 66
190790001950, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 243, 18.94, 12.83, 1, 1, 7, 1, 232, 1, 33, 32, 29, 30, 42, 35, 42, 0, 0, 0, 0, 0, 0, 0
190792000394, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 92, 8.50, 10.82, 0, 0, 4, 1, 85, 2, 11, 19, 18, 13, 18, 13, 0, 0, 0, 0, 0, 0, 0, 0
190792000395, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 138, 16.00, 8.62, 0, 0, 2, 3, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 36, 36, 32
190807000402, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 291, 30.17, 9.65, 0, 0, 25, 0, 263, 3, 0, 0, 0, 0, 0, 27, 30, 38, 27, 37, 34, 28, 38, 32
190807000401, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 146, 10.00, 14.60, 0, 0, 12, 0, 132, 2, 27, 25, 38, 28, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0
193056001755, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 264, 23.00, 11.48, 2, 2, 9, 2, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 37, 50, 42, 46, 60
193056001754, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 333, 24.50, 13.59, 0, 3, 5, 8, 317, 0, 32, 53, 44, 39, 43, 34, 51, 37, 0, 0, 0, 0, 0, 0
191896001121, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 205, 13.00, 15.77, 0, 2, 7, 1, 195, 0, 50, 29, 24, 25, 20, 20, 19, 18, 0, 0, 0, 0, 0, 0
190852000705, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 335, 21.50, 15.58, 0, 5, 5, 6, 318, 1, 0, 37, 22, 39, 43, 26, 168, 0, 0, 0, 0, 0, 0, 0
190852000453
A9103334
190315000010, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 348, 27.10, 12.84, 0, 4, 5, 3, 331, 5, 0, 0, 0, 0, 115, 116, 117, 0, 0, 0, 0, 0, 0, 0
192750000671, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 159, 14.65, 10.85, 0, 1, 14, 0, 139, 5, 0, 25, 33, 26, 27, 26, 22, 0, 0, 0, 0, 0, 0, 0
190945000600, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 62, 7.13, 8.70, 0, 0, 16, 0, 46, 0, 3, 12, 10, 10, 11, 5, 11, 0, 0, 0, 0, 0, 0, 0
191005000640, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 355, 26.50, 13.40, 0, 1, 2, 5, 347, 0, 1, 46, 52, 44, 54, 46, 57, 55, 0, 0, 0, 0, 0, 0
191005001956, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 94, 7.00, 13.43, 1, 2, 1, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 50, 0, 0, 0, 0
191005000641, Public, Rural: Distant (42), Regular school, N/A, N/A, N/A, N/A, N/A, no, 188, 19.50, 9.64, 2, 2, 2, 1, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 36, 53, 54
191125000691, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 86, 9.50, 9.05, 0, 0, 0, 0, 82, 4, 12, 15, 11, 10, 16, 8, 14, 0, 0, 0, 0, 0, 0, 0
191125000692, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 113, 10.17, 11.11, 1, 1, 1, 2, 108, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 15, 21, 15, 13, 17
191974001160, Public, Rural: Remote (43), Regular school, N/A, N/A, N/A, N/A, N/A, no, 112, 11.62, 9.64, 0, 0, 0, 0, 110, 2, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 14, 13, 32, 14
191251000759, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 502, 30.30, 16.57, 3, 9, 14, 2, 459, 15, 33, 100, 83, 101, 89, 96, 0, 0, 0, 0, 0, 0, 0, 0
191251000760, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 354, 28.63, 12.36, 0, 9, 11, 3, 322, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 95, 87, 82
191251001471, Public, Rural: Fringe (41), Regular school, N/A, N/A, N/A, N/A, N/A, no, 403, 21.25, 18.96, 0, 10, 12, 4, 363, 14, 0, 0, 0, 0, 0, 0, 97, 102, 98, 106, 0, 0, 0, 0
